,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
10,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2025-02-05 14:05:29,2025-02-05 14:05:26,1909.0,4.0,3904.0,582.0,1204.0,315.0,2384.0,49674.0,2024-12-27 20:28:08,1.0.3,870521.0,9781.0,21.0,Modern CSS framework based on Flexbox.,260433.0,260433.0,424.0,39,True,3,,,,,
11,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2025-03-27 17:21:22,2025-03-26 15:40:15,12836.0,113.0,2637.0,272.0,6734.0,488.0,4778.0,19527.0,2025-03-20 16:48:41,3.13.5,,,100.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",190396.0,190396.0,904.0,38,True,1,,,,,
12,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2025-03-27 06:23:48,2025-03-26 07:10:34,5403.0,196.0,2771.0,520.0,5589.0,996.0,4353.0,90926.0,2025-03-20 19:14:17,tauri-cli-v2.4.0,23112.0,6748.0,100.0,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",724.0,724.0,464.0,37,True,1,tauri,https://www.npmjs.com/package/tauri,2126.0,,
13,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2025-03-23 02:51:09,2025-03-06 06:37:19,5279.0,7.0,3799.0,302.0,1910.0,145.0,5762.0,20676.0,2024-11-11 06:59:22,4.2.6,,411444.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,62285.0,62285.0,292.0,37,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,411444.0,,
14,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2025-03-25 14:44:22,2025-02-24 13:49:29,8890.0,25.0,1735.0,92.0,3197.0,467.0,2835.0,16858.0,,,,147638.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,33792.0,33792.0,327.0,37,True,2,naive-ui,https://www.npmjs.com/package/naive-ui,147638.0,,
15,CoreUI,coreui/coreui,['bootstrap5'],css-frameworks,https://github.com/coreui/coreui,https://github.com/coreui/coreui,MIT,2018-03-27 11:09:56,2025-03-25 18:30:03,2025-03-25 18:29:57,22420.0,65.0,205.0,24.0,734.0,4.0,154.0,798.0,2025-02-14 11:57:18,5.3.1,12359.0,152.0,95.0,Open Source UI Kit built on top of Bootstrap 5 and plain JavaScript without any additional libraries like jQuery.,41244.0,41244.0,1530.0,35,True,3,,,,,
16,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2025-03-10 23:28:08,2024-12-23 12:52:22,1469.0,,4985.0,504.0,990.0,63.0,2795.0,18991.0,2022-09-06 10:10:34,3.6.5,,15837901.0,90.0,The official router for Vue 2.,3.0,3.0,291.0,34,True,3,vue-router,https://www.npmjs.com/package/vue-router,15837901.0,1.0,
17,Amplify UI,aws-amplify/amplify-ui,['vue3'],ui-frameworks,https://github.com/aws-amplify/amplify-ui,https://github.com/aws-amplify/amplify-ui,Apache-2.0,2021-03-25 19:11:52,2025-03-27 17:55:51,2025-03-26 20:33:09,3300.0,72.0,319.0,59.0,5023.0,188.0,1040.0,1006.0,2025-03-25 17:10:25,@aws-amplify/ui-react-notifications@2.2.5,,99233.0,100.0,"Amplify UI is a collection of accessible, themeable, performant React (and more!) components that can connect directly..",70352.0,70352.0,145.0,34,True,3,@aws-amplify/ui-vue,https://www.npmjs.com/package/@aws-amplify/ui-vue,99233.0,,
18,vee-validate,logaretm/vee-validate,,forms,https://github.com/logaretm/vee-validate,https://github.com/logaretm/vee-validate,MIT,2016-07-30 01:10:44,2025-03-15 20:36:00,2025-03-15 20:36:00,4834.0,2.0,1274.0,111.0,939.0,90.0,3417.0,10979.0,2024-12-22 16:28:52,4.15.0,,,100.0,Painless Vue forms.,92027.0,92027.0,393.0,33,True,1,,,,-1.0,
19,URQL,urql-graphql/urql,"['vue2', 'vue3']",graphql-clients,https://github.com/urql-graphql/urql,https://github.com/urql-graphql/urql,MIT,2018-01-24 01:44:42,2025-03-21 13:33:10,2025-03-21 13:32:12,2764.0,16.0,463.0,85.0,1571.0,27.0,945.0,8763.0,2025-03-21 13:33:11,@urql/exchange-throw-on-error@0.1.2,,,100.0,The highly customizable and versatile GraphQL client with which you add on features like normalized caching as you grow.,641049.0,641049.0,268.0,33,True,2,,,,,
20,Vuestic UI,epicmaxco/vuestic-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/epicmaxco/vuestic-ui,https://github.com/epicmaxco/vuestic-ui,MIT,2019-08-03 11:58:26,2025-03-11 19:00:11,2025-03-11 19:00:11,3692.0,30.0,354.0,33.0,1812.0,443.0,2077.0,3599.0,2024-10-17 15:15:46,1.10.3,,15093.0,61.0,"Vuestic UI is an open-source Vue 3 component library designed for rapid development, easy maintenance, and high..",1784.0,1784.0,137.0,33,True,3,vuestic-ui,https://www.npmjs.com/package/vuestic-ui,15093.0,,
21,Relay,facebook/relay,"['vue2', 'vue3']",graphql-clients,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16,2025-03-26 18:05:21,2025-03-26 17:56:19,10367.0,141.0,1803.0,328.0,2615.0,581.0,1711.0,18567.0,2024-11-21 18:42:55,18.2.0,,,86.0,Relay is a JavaScript framework for building data-driven React applications.,3.0,3.0,936.0,31,True,2,,,,,
22,vue-resource,pagekit/vue-resource,['vue2'],http-clients,https://github.com/pagekit/vue-resource,https://github.com/pagekit/vue-resource,MIT,2014-02-07 23:07:56,2022-12-08 21:37:18,2021-06-14 12:02:28,483.0,,1583.0,256.0,142.0,83.0,453.0,10062.0,2021-06-14 12:05:55,1.5.3,,,53.0,The HTTP client for Vue.js.,133212.0,133212.0,26.0,30,True,3,,,,,
23,mdb-ui-kit,mdbootstrap/mdb-ui-kit,['vue3'],dnd,https://github.com/mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,,2014-08-18 11:54:00,2025-01-20 09:47:38,2025-01-20 09:39:42,1481.0,1.0,3450.0,771.0,340.0,19.0,1176.0,24263.0,2025-01-20 09:50:44,8.2.0,,,41.0,Bootstrap 5 & Material Design UI KIT.,13774.0,13774.0,120.0,29,True,1,,,,,
24,Oruga UI,oruga-ui/oruga,"['vue3', 'typescript']",ui-frameworks,https://github.com/oruga-ui/oruga,https://github.com/oruga-ui/oruga,MIT,2020-06-02 07:52:58,2025-03-26 16:24:29,2025-03-26 16:22:19,1940.0,112.0,172.0,7.0,819.0,16.0,426.0,1147.0,2025-03-26 16:24:28,0.10.4,,5036.0,61.0,Oruga is a lightweight Vue.js UI component library without any CSS dependency.,3.0,3.0,84.0,27,True,3,@oruga-ui/oruga,https://www.npmjs.com/package/@oruga-ui/oruga,5036.0,,
25,vue-devtools,vuejs/devtools,[],dev-tools,https://github.com/vuejs/devtools,https://github.com/vuejs/devtools,MIT,2023-09-01 14:05:16,2025-03-27 11:10:51,2025-03-15 07:04:42,1019.0,29.0,157.0,7.0,461.0,117.0,224.0,2161.0,2025-02-12 13:47:14,7.7.2,,,72.0,Browser devtools extension for debugging Vue.js applications.,3636.0,3636.0,65.0,26,True,1,,,,,
26,vuelidate,vuelidate/vuelidate,,forms,https://github.com/vuelidate/vuelidate,https://github.com/vuelidate/vuelidate,MIT,2016-11-05 14:30:37,2024-04-22 12:15:25,2023-12-22 13:21:42,670.0,,487.0,79.0,335.0,195.0,729.0,6902.0,2023-03-26 08:01:51,@vuelidate/core@2.0.1,,,49.0,"Simple, lightweight model-based validation for Vue.js.",48846.0,48846.0,92.0,25,True,2,,,,,
27,Headless UI,tailwindlabs/headlessui,['tailwind'],components,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09,2025-02-27 13:56:08,2025-02-27 13:56:04,866.0,6.0,1100.0,162.0,764.0,100.0,1258.0,27040.0,2025-02-06 13:22:42,@headlessui/tailwindcss@v0.2.2,,,100.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",,,70.0,24,True,1,,,,,
28,graphql-request,prisma-labs/graphql-request,"['vue2', 'vue3']",graphql-clients,https://github.com/graffle-js/graffle,https://github.com/graffle-js/graffle,MIT,2017-05-10 20:05:07,2025-03-24 01:00:40,2025-02-10 22:54:49,1027.0,14.0,299.0,34.0,821.0,35.0,413.0,5965.0,2024-11-02 01:21:31,7.1.2,,,35.0,Simple GraphQL Client for JavaScript. Minimal. Extensible. Type Safe. Runs everywhere.,28.0,28.0,91.0,24,True,3,,,,,graffle-js/graffle
29,formkit,formkit/formkit,,forms,https://github.com/formkit/formkit,https://github.com/formkit/formkit,MIT,2021-06-02 21:35:19,2024-11-15 13:05:56,2024-11-15 13:05:36,2045.0,,191.0,34.0,304.0,168.0,937.0,4440.0,2024-11-13 13:33:14,1.6.8,,,49.0,Vue Forms Supercharged.,135.0,135.0,62.0,24,True,3,,,,,
30,Semantic UI Integration,Semantic-UI-Vue/Semantic-UI-Vue,"['vue3', 'javascript']",ui-frameworks,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,MIT,2017-08-25 10:11:54,2022-12-10 20:30:18,2020-06-03 23:01:02,562.0,,146.0,33.0,271.0,106.0,145.0,928.0,2020-06-03 22:45:05,0.11.0,,5368.0,29.0,Semantic UI integration for Vue.,1870.0,1870.0,71.0,24,True,3,semantic-ui-vue,https://www.npmjs.com/package/semantic-ui-vue,5368.0,,
31,flowbite-vue,themesberg/flowbite-vue,['tailwind'],components,https://github.com/themesberg/flowbite-vue,https://github.com/themesberg/flowbite-vue,MIT,2022-06-02 08:04:40,2025-03-19 21:54:36,2025-03-19 21:54:34,541.0,49.0,129.0,14.0,191.0,37.0,114.0,839.0,2025-03-19 22:08:02,0.2.0,,,7.0,Official Vue 3 components built for Flowbite and Tailwind CSS.,2610.0,2610.0,52.0,24,True,1,,,,,
32,CoreUI Components,coreui/coreui-vue,['coreui'],components,https://github.com/coreui/coreui-vue,https://github.com/coreui/coreui-vue,MIT,2018-02-26 18:15:21,2025-01-08 10:38:12,2025-01-08 10:38:12,661.0,11.0,130.0,14.0,54.0,2.0,221.0,626.0,2024-10-29 11:46:28,5.4.1,,,100.0,Bootstrap 5 based Vue 3 components and directives. CoreUI for Vue.js replaces and extends the Bootstrap 5 javascript...,3960.0,3960.0,9.0,24,True,1,,,,,
33,Appolo Client integration,vuejs/apollo,"['vue2', 'vue3', 'appolo']",graphql-integrations,https://github.com/vuejs/apollo,https://github.com/vuejs/apollo,MIT,2016-09-18 18:44:06,2025-03-11 13:31:17,2025-03-11 13:31:15,1052.0,12.0,501.0,106.0,471.0,262.0,681.0,6047.0,2025-03-11 13:31:28,4.2.2,,,95.0,Apollo/GraphQL integration for VueJS.,3.0,3.0,144.0,23,True,1,,,,,
34,vuex-orm,vuex-orm/vuex-orm,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm,https://github.com/vuex-orm/vuex-orm,MIT,2017-06-16 18:05:37,2022-12-10 17:16:42,2021-07-03 12:24:14,1334.0,,161.0,36.0,259.0,127.0,416.0,2345.0,2021-05-07 13:12:13,0.36.4,,,100.0,The Vuex plugin to enable Object-Relational Mapping access to the Vuex Store.,37.0,37.0,62.0,22,True,2,,,,,
35,graphql-hooks,nearform/graphql-hooks,"['vue2', 'vue3']",graphql-clients,https://github.com/nearform/graphql-hooks,https://github.com/nearform/graphql-hooks,,2019-02-08 08:29:00,2025-03-25 00:24:24,2025-03-24 15:39:46,817.0,7.0,92.0,136.0,988.0,,249.0,1889.0,2025-01-08 18:45:52,graphql-hooks-full-ws-transport-example@3.1.1,,,100.0,Minimal hooks-first GraphQL client.,1209.0,1209.0,97.0,22,True,3,,,,,
36,villus,logaretm/villus,"['vue2', 'vue3']",graphql-clients,https://github.com/logaretm/villus,https://github.com/logaretm/villus,MIT,2019-12-22 20:52:31,2025-01-20 17:17:40,2025-01-20 17:17:37,667.0,18.0,33.0,8.0,75.0,16.0,129.0,811.0,2025-01-20 17:15:41,3.5.2,,,70.0,A tiny and fast GraphQL client for Vue.js.,237.0,237.0,25.0,22,True,3,,,,,
37,coreui-free-vue-admin-template,coreui/coreui-free-vue-admin-template,"['vue3', 'bootstrap5', 'coreui']",admin-dashboards,https://github.com/coreui/coreui-free-vue-admin-template,https://github.com/coreui/coreui-free-vue-admin-template,MIT,2017-08-15 09:29:16,2025-02-14 12:57:03,2025-02-14 12:56:35,528.0,9.0,973.0,120.0,90.0,,206.0,3342.0,2025-02-14 12:57:03,5.3.0,,,65.0,Open source admin template based on Bootstrap 5 and Vue 3.,,,13.0,20,True,1,,,,,
38,admin-one-vue-tailwind,justboil/admin-one-vue-tailwind,"['vue3', 'tailwind', 'vite', 'pinia']",admin-dashboards,https://github.com/justboil/admin-one-vue-tailwind,https://github.com/justboil/admin-one-vue-tailwind,MIT,2021-06-14 13:48:31,2025-03-05 09:11:06,2025-03-05 09:11:01,457.0,15.0,430.0,30.0,18.0,25.0,17.0,2280.0,2025-03-04 16:36:11,4.0.0,,,14.0,Free Vue.js 3.x Tailwind 4.x admin dashboard template with dark mode. Vite builds. Pinia state. Laravel integration..,,,4.0,19,True,3,,,,,
39,vue-formulate,wearebraid/vue-formulate,,forms,https://github.com/wearebraid/vue-formulate,https://github.com/wearebraid/vue-formulate,MIT,2019-10-07 14:13:30,2023-05-06 23:19:06,2022-04-13 12:37:08,558.0,,237.0,29.0,126.0,115.0,339.0,2252.0,,,,,,The easiest way to build forms with Vue.,47.0,47.0,18.0,19,True,3,,,,,
40,vuex-orm-next,vuex-orm/vuex-orm-next,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm-next,https://github.com/vuex-orm/vuex-orm-next,MIT,2020-04-10 03:54:39,2023-03-04 11:20:52,2021-12-03 07:26:44,214.0,,11.0,10.0,102.0,11.0,22.0,188.0,2021-11-19 00:31:46,1.0.0-draft.16,,,17.0,The next iteration of Vuex ORM.,1063.0,1063.0,9.0,18,True,2,,,,,
41,Genql,remorses/genql,"['vue2', 'vue3']",graphql-clients,https://github.com/remorses/genql,https://github.com/remorses/genql,MIT,2020-05-14 20:39:29,2025-02-03 17:38:53,2025-02-03 17:38:46,1273.0,2.0,35.0,6.0,45.0,7.0,138.0,919.0,2024-03-30 15:58:33,@genql/cli@6.3.3,,,1.0,Type safe TypeScript client for any GraphQL API.,234.0,234.0,12.0,17,True,3,,,,,
42,vue-save-state,spatie/vue-save-state,[],state-management,https://github.com/spatie/vue-save-state,https://github.com/spatie/vue-save-state,MIT,2016-10-28 13:06:41,2022-03-21 12:45:21,2022-03-21 12:45:21,58.0,,22.0,11.0,11.0,,14.0,243.0,2017-01-19 19:12:25,1.1.0,,2680.0,1.0,A Vue mixin to save the state of a component to local storage.,154.0,154.0,9.0,17,True,3,vue-save-state,https://www.npmjs.com/package/vue-save-state,2680.0,,
43,vue.draggable.next,SortableJS/vue.draggable.next,['vue3'],dnd,https://github.com/SortableJS/vue.draggable.next,https://github.com/SortableJS/vue.draggable.next,MIT,2020-11-18 01:28:43,2023-09-27 01:14:21,2021-08-25 03:06:16,641.0,,516.0,20.0,30.0,177.0,74.0,4142.0,2020-11-30 17:06:31,4.0.1,,,1.0,Vue 3 compatible drag-and-drop component based on Sortable.js.,,,45.0,16,True,2,,,,,
44,vue-dragging,hilongjw/vue-dragging,['vue2'],dnd,https://github.com/hilongjw/vue-dragging,https://github.com/hilongjw/vue-dragging,MIT,2016-11-16 06:39:22,2018-12-12 14:05:44,2018-12-12 14:05:35,57.0,,142.0,22.0,7.0,24.0,4.0,761.0,,,,,,A sortable list directive with Vue.,1329.0,1329.0,9.0,16,False,2,,,,,
45,vorms,Mini-ghost/vorms,,forms,https://github.com/Mini-ghost/vorms,https://github.com/Mini-ghost/vorms,MIT,2022-04-27 16:26:30,2024-11-02 10:03:31,2024-11-02 10:03:31,202.0,,26.0,6.0,35.0,9.0,10.0,652.0,2023-02-25 09:28:18,1.1.0,,,10.0,Vue Form Validation with Composition API.,65.0,65.0,7.0,16,True,3,,,,,
46,AgnosticUI,AgnosticUI/agnosticui,['vue3'],ui-frameworks,https://github.com/AgnosticUI/agnosticui,https://github.com/AgnosticUI/agnosticui,Apache-2.0,2020-09-07 21:03:08,2023-12-29 12:37:44,2023-01-23 23:36:07,1914.0,,47.0,4.0,60.0,38.0,149.0,732.0,,,,,16.0,AgnosticUI is a set of UI primitives that start their lives in clean HTML and CSS. These standards compliant..,,,12.0,15,True,3,agnosticui,https://www.npmjs.com/package/agnosticui,,,
47,harlem,andrewcourtice/harlem,['vue3'],state-management,https://github.com/andrewcourtice/harlem,https://github.com/andrewcourtice/harlem,MIT,2020-10-01 23:52:49,2024-06-03 00:06:34,2023-04-26 22:35:18,525.0,,14.0,6.0,58.0,3.0,13.0,513.0,2023-03-20 23:34:42,3.1.8,,148.0,63.0,Powerfully simple global state management for Vue 3.,13.0,13.0,10.0,15,True,3,harlem,https://www.npmjs.com/package/harlem,148.0,,
48,Vuex ORM integration,vuex-orm/plugin-graphql,"['vue2', 'vue3', 'vuex-orm']",graphql-integrations,https://github.com/vuex-orm/plugin-graphql,https://github.com/vuex-orm/plugin-graphql,MIT,2018-01-30 15:59:22,2022-12-14 15:16:51,2020-11-18 15:11:03,355.0,,50.0,9.0,93.0,44.0,71.0,226.0,2018-06-07 12:43:48,0.0.41,,,65.0,Vuex ORM persistence plugin to sync the store against a GraphQL API.,3.0,3.0,18.0,15,True,3,,,,,
49,vue-route,ayamflow/vue-route,['vue2'],routing,https://github.com/ayamflow/vue-route,https://github.com/ayamflow/vue-route,,2014-11-05 08:42:52,2016-11-04 21:00:45,2016-11-04 21:00:45,66.0,,8.0,8.0,9.0,2.0,17.0,74.0,2015-06-26 16:49:13,.1.5.0,,5768.0,9.0,"Routing directive for Vue.js, inspired by ng-view.",1399.0,1399.0,4.0,15,False,3,vue-route,https://www.npmjs.com/package/vue-route,5768.0,,
50,vue-js-grid,euvl/vue-js-grid,['vue2'],dnd,https://github.com/euvl/vue-js-grid,https://github.com/euvl/vue-js-grid,MIT,2017-09-21 14:51:06,2022-08-18 01:13:29,2020-05-17 06:21:53,48.0,,106.0,22.0,15.0,16.0,15.0,949.0,,,,,,"Vue.js 2.x responsive grid system with smooth sorting, drag-n-drop and reordering.",161.0,161.0,8.0,14,True,3,,,,,
51,vue-argon-dashboard,creativetimofficial/vue-argon-dashboard,"['vue3', 'bootstrap5']",admin-dashboards,https://github.com/creativetimofficial/vue-argon-dashboard,https://github.com/creativetimofficial/vue-argon-dashboard,MIT,2019-04-08 12:17:09,2024-07-12 10:45:58,2024-07-12 10:45:58,20.0,,771.0,12.0,43.0,5.0,45.0,406.0,2024-02-27 10:56:13,4.0.0,,,5.0,Vue Argon Dashboard.,,,4.0,13,True,3,,,,,
52,Vue Chimera,chimera-js/vue-chimera,"['vue2', 'vue3', 'axios']",http-integrations,https://github.com/chimera-js/vue-chimera,https://github.com/chimera-js/vue-chimera,MIT,2018-08-02 13:06:12,2022-12-10 17:10:26,2020-03-20 19:50:38,176.0,,15.0,6.0,40.0,2.0,12.0,171.0,2020-03-20 15:47:54,3.0.2,,,7.0,VueJS reactive RESTful API.,26.0,26.0,2.0,13,True,1,,,,,
53,vue-stator,galvez/vue-stator,[],state-management,https://github.com/galvez/vue-stator,https://github.com/galvez/vue-stator,,2019-10-06 17:56:39,2023-01-04 22:35:09,2021-01-26 01:25:08,123.0,,3.0,5.0,38.0,4.0,6.0,165.0,2019-11-22 17:42:00,1.2.0,,38.0,3.0,Vuex alternative based on Vue.observable().,6.0,6.0,4.0,11,True,3,vue-stator,https://www.npmjs.com/package/vue-stator,38.0,1.0,
54,Storybook for Nuxt framework,storybook-vue/nuxt,[],dev-tools,https://github.com/storybook-vue/storybook-nuxt,https://github.com/storybook-vue/storybook-nuxt,,2023-07-23 03:19:03,2024-05-19 21:09:22,2024-04-19 06:42:07,385.0,,20.0,10.0,46.0,30.0,27.0,133.0,2024-03-29 13:20:44,0.2.6,,,10.0,Deprecated in favor of https://github.com/nuxt-modules/storybook/.,5.0,5.0,7.0,11,True,3,,,,,storybook-vue/storybook-nuxt
55,vue3-draggable,shkilo/vue3-draggable,['vue3'],dnd,https://github.com/shkilo/vue3-draggable,https://github.com/shkilo/vue3-draggable,MIT,2020-12-27 13:50:23,2023-01-11 17:43:22,2021-06-07 12:33:47,72.0,,19.0,1.0,6.0,9.0,1.0,36.0,,,,,,simple drag&drop component for vue 3.x.,358.0,358.0,,10,True,3,,,,,
56,vue-redux,yang-wei/vue-redux,[],state-management,https://github.com/yang-wei/vue-redux,https://github.com/yang-wei/vue-redux,,2015-07-11 07:22:47,2017-07-15 04:36:28,2016-02-07 03:02:14,61.0,,12.0,2.0,17.0,,9.0,142.0,2015-07-26 09:31:05,0.0.1,,46.0,1.0,What happen when Vue.js + Redux.,19.0,19.0,6.0,9,False,3,vue-redux,https://www.npmjs.com/package/vue-redux,46.0,,
57,Relay client integration,vue-relay/vue-relay,"['vue2', 'vue3', 'relay']",graphql-integrations,https://github.com/vue-relay/vue-relay,https://github.com/vue-relay/vue-relay,BSD-2-Clause,2018-02-19 09:37:01,2021-10-29 20:57:48,2021-08-12 02:14:10,45.0,,10.0,7.0,13.0,4.0,4.0,118.0,,,,,,A framework for building GraphQL-driven Vue.js applications.,14.0,14.0,2.0,9,True,3,,,,,
