,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
10,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2024-12-02 11:11:09,2024-11-11 06:52:27,5272.0,12.0,3764.0,301.0,1866.0,173.0,5655.0,20366.0,2024-11-11 06:59:22,4.2.6,,473810.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,59560.0,59560.0,288.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,473810.0,,
11,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2024-12-12 17:48:19,2024-12-12 17:47:00,12707.0,115.0,2624.0,281.0,6553.0,488.0,4683.0,19409.0,2024-12-12 15:28:13,3.12.3,,,100.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",187891.0,187891.0,895.0,38,True,1,,,,,
12,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2024-12-12 15:06:50,2024-12-11 10:55:38,5197.0,258.0,2618.0,517.0,5140.0,816.0,4064.0,86894.0,2024-11-11 14:51:00,tauri-v2.1.1,2086.0,2351.0,100.0,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",684.0,684.0,425.0,37,True,1,tauri,https://www.npmjs.com/package/tauri,1656.0,,
13,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2024-12-11 23:46:48,2024-12-11 23:46:48,14787.0,405.0,3530.0,459.0,4681.0,498.0,7356.0,26047.0,2024-12-06 10:42:11,@quasar/app-webpack-v4.0.1,,685310.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,,,752.0,36,True,2,quasar,https://www.npmjs.com/package/quasar,685310.0,-7.0,
14,vee-validate,logaretm/vee-validate,,forms,https://github.com/logaretm/vee-validate,https://github.com/logaretm/vee-validate,MIT,2016-07-30 01:10:44,2024-11-28 02:18:10,2024-11-28 02:17:37,4828.0,53.0,1269.0,113.0,934.0,64.0,3404.0,10856.0,2024-11-08 23:13:54,4.14.7,,,100.0,Painless Vue forms.,87867.0,87867.0,390.0,36,True,1,,,,,
15,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2024-12-11 00:57:30,2024-11-16 22:10:13,1468.0,5.0,4989.0,506.0,987.0,64.0,2790.0,18989.0,2022-09-06 10:10:34,3.6.5,,14213768.0,90.0,The official router for Vue 2.,3.0,3.0,291.0,34,True,3,vue-router,https://www.npmjs.com/package/vue-router,14213768.0,,
16,Vuestic UI,epicmaxco/vuestic-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/epicmaxco/vuestic-ui,https://github.com/epicmaxco/vuestic-ui,MIT,2019-08-03 11:58:26,2024-11-19 10:20:46,2024-11-18 13:58:27,3661.0,45.0,337.0,34.0,1778.0,468.0,2039.0,3537.0,2024-10-17 15:15:46,1.10.3,,21609.0,61.0,"Vuestic UI is an open-source Vue 3 component library designed for rapid development, easy maintenance, and high..",1697.0,1697.0,134.0,34,True,3,vuestic-ui,https://www.npmjs.com/package/vuestic-ui,21609.0,,
17,Amplify UI,aws-amplify/amplify-ui,['vue3'],ui-frameworks,https://github.com/aws-amplify/amplify-ui,https://github.com/aws-amplify/amplify-ui,Apache-2.0,2021-03-25 19:11:52,2024-12-12 17:38:10,2024-12-11 20:27:22,3210.0,105.0,295.0,60.0,4873.0,173.0,1005.0,938.0,2024-11-30 00:45:44,@aws-amplify/ui-react-liveness@3.1.18,,86864.0,100.0,"Amplify UI is a collection of accessible, themeable, performant React (and more!) components that can connect directly..",63377.0,63377.0,137.0,34,True,3,@aws-amplify/ui-vue,https://www.npmjs.com/package/@aws-amplify/ui-vue,86864.0,,
18,URQL,urql-graphql/urql,"['vue2', 'vue3']",graphql-clients,https://github.com/urql-graphql/urql,https://github.com/urql-graphql/urql,MIT,2018-01-24 01:44:42,2024-12-09 19:45:57,2024-12-09 19:42:57,2747.0,30.0,451.0,87.0,1550.0,21.0,936.0,8687.0,2024-12-09 19:44:02,@urql/core@5.1.0,,,100.0,The highly customizable and versatile GraphQL client with which you add on features like normalized caching as you grow.,554871.0,554871.0,262.0,33,True,2,,,,,
19,CoreUI,coreui/coreui,['bootstrap5'],css-frameworks,https://github.com/coreui/coreui,https://github.com/coreui/coreui,MIT,2018-03-27 11:09:56,2024-12-10 10:36:21,2024-12-04 23:45:55,22353.0,14.0,196.0,23.0,678.0,2.0,152.0,779.0,2024-10-28 16:24:08,5.2.0,9949.0,127.0,93.0,Open Source UI Kit built on top of Bootstrap 5 and plain JavaScript without any additional libraries like jQuery.,38908.0,38908.0,1528.0,33,True,3,,,,,
20,Relay,facebook/relay,"['vue2', 'vue3']",graphql-clients,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16,2024-12-12 10:30:53,2024-12-12 10:01:35,10208.0,229.0,1788.0,326.0,2580.0,556.0,1699.0,18429.0,2024-11-21 18:42:55,18.2.0,,,86.0,Relay is a JavaScript framework for building data-driven React applications.,,,919.0,31,True,2,,,,-1.0,
21,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2024-12-09 10:24:07,2024-12-01 17:04:11,8847.0,59.0,1669.0,92.0,3126.0,445.0,2742.0,16343.0,,,,158391.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,,,323.0,31,True,3,naive-ui,https://www.npmjs.com/package/naive-ui,158391.0,-7.0,
22,Headless UI,tailwindlabs/headlessui,['tailwind'],components,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09,2024-12-12 16:41:03,2024-12-12 16:40:57,860.0,14.0,1074.0,162.0,753.0,86.0,1234.0,26377.0,2024-10-25 13:52:27,@headlessui/react@v2.2.0,,,100.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",5711.0,5711.0,70.0,30,True,1,,,,,
23,vue-resource,pagekit/vue-resource,['vue2'],http-clients,https://github.com/pagekit/vue-resource,https://github.com/pagekit/vue-resource,MIT,2014-02-07 23:07:56,2022-12-08 21:37:18,2021-06-14 12:02:28,483.0,,1586.0,257.0,142.0,83.0,453.0,10084.0,2021-06-14 12:05:55,1.5.3,,,53.0,The HTTP client for Vue.js.,132635.0,132635.0,26.0,30,True,3,,,,,
24,mdb-ui-kit,mdbootstrap/mdb-ui-kit,['vue3'],dnd,https://github.com/mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,,2014-08-18 11:54:00,2024-11-18 10:01:52,2024-11-18 09:54:59,1480.0,2.0,3456.0,770.0,340.0,21.0,1173.0,24210.0,2024-11-18 10:06:03,8.1.0,,,40.0,Bootstrap 5 & Material Design UI KIT.,13375.0,13375.0,120.0,29,True,1,,,,,
25,Oruga UI,oruga-ui/oruga,"['vue3', 'typescript']",ui-frameworks,https://github.com/oruga-ui/oruga,https://github.com/oruga-ui/oruga,MIT,2020-06-02 07:52:58,2024-12-10 09:27:08,2024-12-06 19:05:53,1820.0,86.0,171.0,9.0,707.0,27.0,403.0,1132.0,2024-12-02 11:38:10,0.9.2,,5062.0,51.0,Oruga is a lightweight library of UI components without any CSS framework dependency.,3.0,3.0,84.0,27,True,3,@oruga-ui/oruga,https://www.npmjs.com/package/@oruga-ui/oruga,5062.0,,
26,graphql-request,prisma-labs/graphql-request,"['vue2', 'vue3']",graphql-clients,https://github.com/graffle-js/graffle,https://github.com/graffle-js/graffle,MIT,2017-05-10 20:05:07,2024-12-11 22:02:09,2024-12-11 22:02:07,997.0,219.0,301.0,34.0,800.0,25.0,395.0,5895.0,2024-11-02 01:21:31,7.1.2,,,35.0,Simple GraphQL Client for JavaScript. Minimal. Extensible. Type Safe. Runs everywhere.,14.0,14.0,92.0,26,True,3,,,,,graffle-js/graffle
27,formkit,formkit/formkit,,forms,https://github.com/formkit/formkit,https://github.com/formkit/formkit,MIT,2021-06-02 21:35:19,2024-11-15 13:05:56,2024-11-15 13:05:36,2045.0,19.0,179.0,33.0,297.0,152.0,918.0,4324.0,2024-11-13 13:33:14,1.6.8,,,49.0,Vue Forms Supercharged.,122.0,122.0,62.0,26,True,2,,,,,
28,vue-devtools,vuejs/devtools,[],dev-tools,https://github.com/vuejs/devtools,https://github.com/vuejs/devtools,MIT,2023-09-01 14:05:16,2024-12-12 17:37:03,2024-12-11 13:23:12,984.0,100.0,128.0,6.0,417.0,86.0,210.0,1791.0,2024-12-11 11:27:31,7.6.8,,,69.0,Browser devtools extension for debugging Vue.js applications.,3504.0,3504.0,58.0,26,True,1,,,,,
29,vuelidate,vuelidate/vuelidate,,forms,https://github.com/vuelidate/vuelidate,https://github.com/vuelidate/vuelidate,MIT,2016-11-05 14:30:37,2024-04-22 12:15:25,2023-12-22 13:21:42,670.0,,491.0,79.0,335.0,197.0,725.0,6902.0,2023-03-26 08:01:51,@vuelidate/core@2.0.1,,,49.0,"Simple, lightweight model-based validation for Vue.js.",48486.0,48486.0,92.0,25,True,3,,,,,
30,Semantic UI Integration,Semantic-UI-Vue/Semantic-UI-Vue,"['vue3', 'javascript']",ui-frameworks,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,MIT,2017-08-25 10:11:54,2022-12-10 20:30:18,2020-06-03 23:01:02,562.0,,147.0,34.0,271.0,106.0,145.0,933.0,2020-06-03 22:45:05,0.11.0,,4545.0,29.0,Semantic UI integration for Vue.,1864.0,1864.0,71.0,24,True,3,semantic-ui-vue,https://www.npmjs.com/package/semantic-ui-vue,4545.0,,
31,CoreUI Components,coreui/coreui-vue,['coreui'],components,https://github.com/coreui/coreui-vue,https://github.com/coreui/coreui-vue,MIT,2018-02-26 18:15:21,2024-11-16 11:10:58,2024-11-16 11:10:42,650.0,18.0,130.0,16.0,52.0,1.0,220.0,612.0,2024-10-29 11:46:28,5.4.1,,,100.0,Bootstrap 5 based Vue 3 components and directives. CoreUI for Vue.js replaces and extends the Bootstrap 5 javascript...,3840.0,3840.0,10.0,24,True,2,,,,,
32,vuex-orm,vuex-orm/vuex-orm,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm,https://github.com/vuex-orm/vuex-orm,MIT,2017-06-16 18:05:37,2022-12-10 17:16:42,2021-07-03 12:24:14,1334.0,,161.0,37.0,257.0,127.0,416.0,2355.0,2021-05-07 13:12:13,0.36.4,,,100.0,The Vuex plugin to enable Object-Relational Mapping access to the Vuex Store.,35.0,35.0,62.0,22,True,2,,,,,
33,flowbite-vue,themesberg/flowbite-vue,['tailwind'],components,https://github.com/themesberg/flowbite-vue,https://github.com/themesberg/flowbite-vue,MIT,2022-06-02 08:04:40,2024-12-06 14:35:56,2024-12-06 15:44:20,484.0,3.0,124.0,14.0,169.0,42.0,106.0,789.0,2024-08-20 00:15:20,0.1.6,,,3.0,Official Vue 3 components built for Flowbite and Tailwind CSS.,2374.0,2374.0,48.0,22,True,3,,,,1.0,
34,Appolo Client integration,vuejs/apollo,"['vue2', 'vue3', 'appolo']",graphql-integrations,https://github.com/vuejs/apollo,https://github.com/vuejs/apollo,MIT,2016-09-18 18:44:06,2024-08-23 09:42:28,2024-08-23 09:42:25,1040.0,,503.0,107.0,469.0,262.0,678.0,6032.0,2024-08-23 09:42:42,4.2.1,,,94.0,Apollo/GraphQL integration for VueJS.,3.0,3.0,140.0,21,True,1,,,,,
35,coreui-free-vue-admin-template,coreui/coreui-free-vue-admin-template,"['vue3', 'bootstrap5', 'coreui']",admin-dashboards,https://github.com/coreui/coreui-free-vue-admin-template,https://github.com/coreui/coreui-free-vue-admin-template,MIT,2017-08-15 09:29:16,2024-11-15 23:42:47,2024-11-15 23:42:28,519.0,7.0,965.0,121.0,90.0,2.0,204.0,3316.0,2024-09-25 10:26:19,5.2.0,,,64.0,Open source admin template based on Bootstrap 5 and Vue 3.,,,13.0,20,True,1,,,,,
36,graphql-hooks,nearform/graphql-hooks,"['vue2', 'vue3']",graphql-clients,https://github.com/nearform/graphql-hooks,https://github.com/nearform/graphql-hooks,,2019-02-08 08:29:00,2024-09-02 21:56:20,2024-07-22 08:05:07,805.0,,90.0,135.0,964.0,1.0,246.0,1882.0,2024-06-15 14:49:30,graphql-hooks@8.0.1,,,100.0,Minimal hooks-first GraphQL client.,1190.0,1190.0,94.0,20,True,3,,,,,
37,vue-formulate,wearebraid/vue-formulate,,forms,https://github.com/wearebraid/vue-formulate,https://github.com/wearebraid/vue-formulate,MIT,2019-10-07 14:13:30,2023-05-06 23:19:06,2022-04-13 12:37:08,558.0,,241.0,30.0,126.0,115.0,339.0,2254.0,,,,,,The easiest way to build forms with Vue.,45.0,45.0,18.0,19,True,3,,,,,
38,vuex-orm-next,vuex-orm/vuex-orm-next,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm-next,https://github.com/vuex-orm/vuex-orm-next,MIT,2020-04-10 03:54:39,2023-03-04 11:20:52,2021-12-03 07:26:44,214.0,,11.0,11.0,102.0,11.0,22.0,188.0,2021-11-19 00:31:46,1.0.0-draft.16,,,17.0,The next iteration of Vuex ORM.,1049.0,1049.0,9.0,18,True,2,,,,,
39,villus,logaretm/villus,"['vue2', 'vue3']",graphql-clients,https://github.com/logaretm/villus,https://github.com/logaretm/villus,MIT,2019-12-22 20:52:31,2024-10-29 10:35:55,2024-10-29 10:35:32,649.0,2.0,31.0,9.0,73.0,16.0,125.0,798.0,2024-05-18 20:14:16,3.5.0,,,68.0,A tiny and fast GraphQL client for Vue.js.,17.0,17.0,22.0,17,True,3,,,,,
40,vue-save-state,spatie/vue-save-state,[],state-management,https://github.com/spatie/vue-save-state,https://github.com/spatie/vue-save-state,MIT,2016-10-28 13:06:41,2022-03-21 12:45:21,2022-03-21 12:45:21,58.0,,22.0,12.0,11.0,,14.0,243.0,2017-01-19 19:12:25,1.1.0,,2324.0,1.0,A Vue mixin to save the state of a component to local storage.,152.0,152.0,9.0,17,True,3,vue-save-state,https://www.npmjs.com/package/vue-save-state,2324.0,,
41,vue.draggable.next,SortableJS/vue.draggable.next,['vue3'],dnd,https://github.com/SortableJS/vue.draggable.next,https://github.com/SortableJS/vue.draggable.next,MIT,2020-11-18 01:28:43,2023-09-27 01:14:21,2021-08-25 03:06:16,641.0,,505.0,20.0,29.0,174.0,71.0,3949.0,2020-11-30 17:06:31,4.0.1,,,1.0,Vue 3 compatible drag-and-drop component based on Sortable.js.,,,45.0,16,True,2,,,,,
42,admin-one-vue-tailwind,justboil/admin-one-vue-tailwind,"['vue3', 'tailwind', 'vite', 'pinia']",admin-dashboards,https://github.com/justboil/admin-one-vue-tailwind,https://github.com/justboil/admin-one-vue-tailwind,MIT,2021-06-14 13:48:31,2024-05-22 06:30:38,2024-05-22 06:30:38,442.0,,416.0,32.0,18.0,24.0,17.0,2220.0,2023-04-06 16:31:39,3.2.0,,,13.0,Free Vue.js 3.x Tailwind 3.x admin dashboard template with dark mode. Vite builds. Pinia state. Laravel integration..,,,4.0,16,True,3,,,,,
43,Genql,remorses/genql,"['vue2', 'vue3']",graphql-clients,https://github.com/remorses/genql,https://github.com/remorses/genql,MIT,2020-05-14 20:39:29,2024-06-16 18:33:03,2024-03-30 15:57:39,1271.0,,35.0,8.0,44.0,12.0,131.0,887.0,2024-03-30 15:58:33,@genql/cli@6.3.3,,,1.0,Type safe TypeScript client for any GraphQL API.,82.0,82.0,12.0,16,True,3,,,,,
44,vue-dragging,hilongjw/vue-dragging,['vue2'],dnd,https://github.com/hilongjw/vue-dragging,https://github.com/hilongjw/vue-dragging,MIT,2016-11-16 06:39:22,2018-12-12 14:05:44,2018-12-12 14:05:35,57.0,,142.0,23.0,7.0,24.0,4.0,764.0,,,,,,A sortable list directive with Vue.,1306.0,1306.0,9.0,16,False,2,,,,,
45,vorms,Mini-ghost/vorms,,forms,https://github.com/Mini-ghost/vorms,https://github.com/Mini-ghost/vorms,MIT,2022-04-27 16:26:30,2024-11-02 10:03:31,2024-11-02 10:03:31,202.0,1.0,22.0,7.0,35.0,9.0,10.0,604.0,2023-02-25 09:28:18,1.1.0,,,10.0,Vue Form Validation with Composition API.,57.0,57.0,7.0,16,True,3,,,,,
46,AgnosticUI,AgnosticUI/agnosticui,['vue3'],ui-frameworks,https://github.com/AgnosticUI/agnosticui,https://github.com/AgnosticUI/agnosticui,Apache-2.0,2020-09-07 21:03:08,2023-12-29 12:37:44,2023-01-23 23:36:07,1914.0,,47.0,5.0,60.0,38.0,149.0,724.0,,,,,16.0,AgnosticUI is a set of UI primitives that start their lives in clean HTML and CSS. These standards compliant..,,,12.0,15,True,3,agnosticui,https://www.npmjs.com/package/agnosticui,,,
47,harlem,andrewcourtice/harlem,['vue3'],state-management,https://github.com/andrewcourtice/harlem,https://github.com/andrewcourtice/harlem,MIT,2020-10-01 23:52:49,2024-06-03 00:06:34,2023-04-26 22:35:18,525.0,,16.0,7.0,59.0,3.0,13.0,516.0,2023-03-20 23:34:42,3.1.8,,75.0,63.0,Powerfully simple global state management for Vue 3.,13.0,13.0,10.0,15,True,3,harlem,https://www.npmjs.com/package/harlem,75.0,,
48,Vuex ORM integration,vuex-orm/plugin-graphql,"['vue2', 'vue3', 'vuex-orm']",graphql-integrations,https://github.com/vuex-orm/plugin-graphql,https://github.com/vuex-orm/plugin-graphql,MIT,2018-01-30 15:59:22,2022-12-14 15:16:51,2020-11-18 15:11:03,355.0,,50.0,10.0,93.0,44.0,71.0,226.0,2018-06-07 12:43:48,0.0.41,,,65.0,Vuex ORM persistence plugin to sync the store against a GraphQL API.,3.0,3.0,18.0,15,True,3,,,,,
49,vue-route,ayamflow/vue-route,['vue2'],routing,https://github.com/ayamflow/vue-route,https://github.com/ayamflow/vue-route,,2014-11-05 08:42:52,2016-11-04 21:00:45,2016-11-04 21:00:45,66.0,,8.0,9.0,9.0,2.0,17.0,74.0,2015-06-26 16:49:13,.1.5.0,,2684.0,9.0,"Routing directive for Vue.js, inspired by ng-view.",1358.0,1358.0,4.0,15,False,3,vue-route,https://www.npmjs.com/package/vue-route,2684.0,,
50,vue-js-grid,euvl/vue-js-grid,['vue2'],dnd,https://github.com/euvl/vue-js-grid,https://github.com/euvl/vue-js-grid,MIT,2017-09-21 14:51:06,2022-08-18 01:13:29,2020-05-17 06:21:53,48.0,,107.0,23.0,15.0,16.0,15.0,951.0,,,,,,"Vue.js 2.x responsive grid system with smooth sorting, drag-n-drop and reordering.",160.0,160.0,8.0,14,True,3,,,,,
51,vue-argon-dashboard,creativetimofficial/vue-argon-dashboard,"['vue3', 'bootstrap5']",admin-dashboards,https://github.com/creativetimofficial/vue-argon-dashboard,https://github.com/creativetimofficial/vue-argon-dashboard,MIT,2019-04-08 12:17:09,2024-07-12 10:45:58,2024-07-12 10:45:58,20.0,,746.0,13.0,43.0,5.0,45.0,394.0,2024-02-27 10:56:13,4.0.0,,,5.0,Vue Argon Dashboard.,,,4.0,13,True,3,,,,,
52,Vue Chimera,chimera-js/vue-chimera,"['vue2', 'vue3', 'axios']",http-integrations,https://github.com/chimera-js/vue-chimera,https://github.com/chimera-js/vue-chimera,MIT,2018-08-02 13:06:12,2022-12-10 17:10:26,2020-03-20 19:50:38,176.0,,15.0,7.0,40.0,2.0,12.0,171.0,2020-03-20 15:47:54,3.0.2,,,7.0,VueJS reactive RESTful API.,26.0,26.0,2.0,13,True,1,,,,,
53,vue-stator,galvez/vue-stator,[],state-management,https://github.com/galvez/vue-stator,https://github.com/galvez/vue-stator,,2019-10-06 17:56:39,2023-01-04 22:35:09,2021-01-26 01:25:08,123.0,,3.0,6.0,38.0,4.0,6.0,165.0,2019-11-22 17:42:00,1.2.0,,26.0,3.0,Vuex alternative based on Vue.observable().,6.0,6.0,4.0,11,True,3,vue-stator,https://www.npmjs.com/package/vue-stator,26.0,,
54,Storybook for Nuxt framework,storybook-vue/nuxt,[],dev-tools,https://github.com/storybook-vue/storybook-nuxt,https://github.com/storybook-vue/storybook-nuxt,,2023-07-23 03:19:03,2024-05-19 21:09:22,2024-04-19 06:42:07,385.0,,20.0,10.0,46.0,31.0,26.0,132.0,2024-03-29 13:20:44,0.2.6,,,10.0,Deprecated in favor of https://github.com/nuxt-modules/storybook/.,5.0,5.0,7.0,11,True,3,,,,,storybook-vue/storybook-nuxt
55,tailwindui-vue,tailwindlabs/tailwindui-vue,['tailwind'],components,https://github.com/tailwindlabs/tailwindui-vue,https://github.com/tailwindlabs/tailwindui-vue,,2020-05-29 17:04:32,2020-10-02 21:51:16,2020-10-02 21:50:05,9.0,,29.0,59.0,9.0,,7.0,648.0,,,,,,"Deprecated, please use the Headless UI repo instead.",20.0,20.0,4.0,10,True,3,,,,,
56,vue-redux,yang-wei/vue-redux,[],state-management,https://github.com/yang-wei/vue-redux,https://github.com/yang-wei/vue-redux,,2015-07-11 07:22:47,2017-07-15 04:36:28,2016-02-07 03:02:14,61.0,,12.0,3.0,17.0,,9.0,142.0,2015-07-26 09:31:05,0.0.1,,64.0,1.0,What happen when Vue.js + Redux.,17.0,17.0,6.0,10,False,3,vue-redux,https://www.npmjs.com/package/vue-redux,64.0,,
57,vue3-draggable,shkilo/vue3-draggable,['vue3'],dnd,https://github.com/shkilo/vue3-draggable,https://github.com/shkilo/vue3-draggable,MIT,2020-12-27 13:50:23,2023-01-11 17:43:22,2021-06-07 12:33:47,72.0,,19.0,1.0,6.0,8.0,1.0,35.0,,,,,,simple drag&drop component for vue 3.x.,341.0,341.0,,10,True,3,,,,,
